InverseMatrix00,   InverseMatrix01,   InverseMatrix02,   InverseMatrix03,   InverseMatrix04
0.999763199573253 0.000023350527005 0.000090187871579 0.000091610559544 0.000031651468619
0.999762135855651 0.000023773895776 0.000090187806704 0.000091610461436 0.000032291980432
0.999761066522740 0.000024198905768 0.000090187741484 0.000091610362824 0.000032936467185
0.999759991654972 0.000024625527534 0.000090187675924 0.000091610263715 0.000033584877855
0.999758911329507 0.000025053733067 0.000090187610027 0.000091610164116 0.000034237163284
0.999757825620266 0.000025483495774 0.000090187543799 0.000091610064034 0.000034893276127
0.999756734598081 0.000025914790418 0.000090187477244 0.000091609963475 0.000035553170782
0.999755638330871 0.000026347593012 0.000090187410366 0.000091609862445 0.000036216803306
0.999754536883761 0.000026781880770 0.000090187343169 0.000091609760950 0.000036884131349
0.999753430319202 0.000027217632053 0.000090187275657 0.000091609658996 0.000037555114092
0.999752318697069 0.000027654826324 0.000090187207834 0.000091609556587 0.000038229712186
0.999751202074868 0.000028093444035 0.000090187139702 0.000091609453730 0.000038907887665
0.999750080507742 0.000028533466649 0.000090187071266 0.000091609350429 0.000039589603914
0.999748954048656 0.000028974876535 0.000090187002528 0.000091609246688 0.000040274825593
0.999747822748467 0.000029417656946 0.000090186933493 0.000091609142513 0.000040963518582
0.999746686656063 0.000029861791945 0.000090186864162 0.000091609037907 0.000041655649924
0.999745545818444 0.000030307266373 0.000090186794538 0.000091608932875 0.000042351187770
0.999744400280816 0.000030754065806 0.000090186724625 0.000091608827421 0.000043050101333
0.999743250086655 0.000031202176533 0.000090186654426 0.000091608721548 0.000043752360838
0.999742095277840 0.000031651585482 0.000090186583941 0.000091608615261 0.000044457937475
0.999740935894691 0.000032102280219 0.000090186513175 0.000091608508563 0.000045166803352
0.999739771976090 0.000032554248872 0.000090186442130 0.000091608401457 0.000045878931451
0.999738603559539 0.000033007480123 0.000090186370807 0.000091608293948 0.000046594295584
0.999737430681196 0.000033461963192 0.000090186299209 0.000091608186037 0.000047312870366
0.999736253375998 0.000033917687769 0.000090186227339 0.000091608077729 0.000048034631166
0.999735071677697 0.000034374644008 0.000090186155197 0.000091607969025 0.000048759554073
0.999733885618868 0.000034832822534 0.000090186082787 0.000091607859930 0.000049487615880
0.999732695231098 0.000035292214329 0.000090186010110 0.000091607750446 0.000050218794017
0.999731500544902 0.000035752810799 0.000090185937169 0.000091607640575 0.000050953066555
0.999730301589841 0.000036214603713 0.000090185863964 0.000091607530321 0.000051690412161
0.999729098394579 0.000036677585170 0.000090185790498 0.000091607419686 0.000052430810067
0.999727890986917 0.000037141747590 0.000090185716772 0.000091607308672 0.000053174240049
0.999726679393801 0.000037607083719 0.000090185642788 0.000091607197281 0.000053920682410
0.999725463641385 0.000038073586596 0.000090185568548 0.000091607085517 0.000054670117954
0.999724243755110 0.000038541249508 0.000090185494053 0.000091606973381 0.000055422527948
0.999723019759677 0.000039010066021 0.000090185419305 0.000091606860876 0.000056177894121
0.999721791679103 0.000039480029948 0.000090185344305 0.000091606748003 0.000056936198641
0.999720559536796 0.000039951135306 0.000090185269055 0.000091606634765 0.000057697424078
0.999719323355544 0.000040423376332 0.000090185193555 0.000091606521164 0.000058461553404
0.999718083157494 0.000040896747508 0.000090185117809 0.000091606407202 0.000059228569987
0.999716838964288 0.000041371243469 0.000090185041816 0.000091606292880 0.000059998457548
0.999715590797004 0.000041846859054 0.000090184965578 0.000091606178201 0.000060771200163
0.999714338676243 0.000042323589256 0.000090184889097 0.000091606063166 0.000061546782239
0.999713082622086 0.000042801429251 0.000090184812373 0.000091605947778 0.000062325188513
0.999711822654148 0.000043280374373 0.000090184735408 0.000091605832037 0.000063106404034
0.999710558791595 0.000043760420103 0.000090184658203 0.000091605715947 0.000063890414152
0.999709291053198 0.000044241562042 0.000090184580759 0.000091605599507 0.000064677204494
0.999708019457288 0.000044723795942 0.000090184503077 0.000091605482721 0.000065466760972
0.999706744021797 0.000045207117685 0.000090184425159 0.000091605365589 0.000066259069770
0.999705464764288 0.000045691523271 0.000090184347006 0.000091605248113 0.000067054117322
0.999704181701983 0.000046177008794 0.000090184268618 0.000091605130295 0.000067851890309
0.999702894851701 0.000046663570500 0.000090184189996 0.000091605012136 0.000068652375667
0.999701604229983 0.000047151204693 0.000090184111143 0.000091604893638 0.000069455560543
0.999700309853015 0.000047639907801 0.000090184032057 0.000091604774802 0.000070261432325
0.999699011736675 0.000048129676343 0.000090183952742 0.000091604655629 0.000071069978611
0.999697709896541 0.000048620506930 0.000090183873197 0.000091604536121 0.000071881187211
0.999696404347931 0.000049112396236 0.000090183793424 0.000091604416280 0.000072695046129
0.999695095105820 0.000049605341061 0.000090183713423 0.000091604296106 0.000073511543590
0.999693782184946 0.000050099338263 0.000090183633195 0.000091604175601 0.000074330667994
0.999692465599817 0.000050594384753 0.000090183552742 0.000091604054766 0.000075152407922
0.999691145364621 0.000051090477556 0.000090183472064 0.000091603933603 0.000075976752155
0.999689821493370 0.000051587613727 0.000090183391162 0.000091603812113 0.000076803689629
0.999688493999772 0.000052085790426 0.000090183310037 0.000091603690296 0.000077633209469
0.999687162897367 0.000052585004837 0.000090183228690 0.000091603568155 0.000078465300951
0.999685828199411 0.000053085254250 0.000090183147121 0.000091603445690 0.000079299953529
0.999684489919004 0.000053586535966 0.000090183065331 0.000091603322902 0.000080137156796
0.999683148068970 0.000054088847393 0.000090182983322 0.000091603199793 0.000080976900522
0.999681802661964 0.000054592185967 0.000090182901094 0.000091603076364 0.000081819174611
0.999680453710441 0.000055096549180 0.000090182818647 0.000091602952616 0.000082663969116
0.999679101226686 0.000055601934553 0.000090182735983 0.000091602828549 0.000083511274229
0.999677745222742 0.000056108339699 0.000090182653102 0.000091602704166 0.000084361080291
0.999676385710456 0.000056615762282 0.000090182570005 0.000091602579467 0.000085213377789
0.999675022701567 0.000057124199968 0.000090182486693 0.000091602454453 0.000086068157320
0.999673656207601 0.000057633650487 0.000090182403166 0.000091602329125 0.000086925409621
0.999672286239887 0.000058144111637 0.000090182319426 0.000091602203484 0.000087785125566
0.999670912809610 0.000058655581238 0.000090182235472 0.000091602077532 0.000088647296148
0.999669535927799 0.000059168057149 0.000090182151305 0.000091601951268 0.000089511912479
0.999668155605315 0.000059681537269 0.000090182066927 0.000091601824695 0.000090378965794
0.999666771852833 0.000060196019560 0.000090181982338 0.000091601697813 0.000091248447456
0.999665384680946 0.000060711501974 0.000090181897538 0.000091601570623 0.000092120348919
0.999663994100019 0.000061227982549 0.000090181812528 0.000091601443126 0.000092994661777
0.999662600120280 0.000061745459357 0.000090181727309 0.000091601315323 0.000093871377731
0.999661202751873 0.000062263930458 0.000090181641882 0.000091601187214 0.000094750488573
0.999659802004737 0.000062783393995 0.000090181556246 0.000091601058801 0.000095631986221
0.999658397888705 0.000063303848119 0.000090181470403 0.000091600930085 0.000096515862687
0.999656990413444 0.000063825291036 0.000090181384354 0.000091600801066 0.000097402110100
0.999655579588515 0.000064347720965 0.000090181298098 0.000091600671745 0.000098290720677
0.999654165423353 0.000064871136150 0.000090181211637 0.000091600542124 0.000099181686737
0.999652747927225 0.000065395534894 0.000090181124970 0.000091600412202 0.000100075000709
0.999651327109313 0.000065920915503 0.000090181038100 0.000091600281981 0.000100970655103
0.999649902978634 0.000066447276338 0.000090180951025 0.000091600151461 0.000101868642541
0.999648475544123 0.000066974615763 0.000090180863747 0.000091600020644 0.000102768955723
0.999647044814590 0.000067502932170 0.000090180776266 0.000091599889530 0.000103671587443
0.999645610798694 0.000068032224005 0.000090180688583 0.000091599758120 0.000104576530597
0.999644173505018 0.000068562489713 0.000090180600699 0.000091599626414 0.000105483778156
0.999642732941990 0.000069093727790 0.000090180512613 0.000091599494414 0.000106393323192
0.999641289117930 0.000069625936760 0.000090180424327 0.000091599362120 0.000107305158863
0.999639842041078 0.000070159115147 0.000090180335840 0.000091599229533 0.000108219278402
0.999638391719570 0.000070693261499 0.000090180247154 0.000091599096653 0.000109135675123
0.999636938161401 0.000071228374413 0.000090180158269 0.000091598963482 0.000110054342435
0.999635481374457 0.000071764452510 0.000090180069185 0.000091598830020 0.000110975273828
0.999634021366558 0.000072301494411 0.000090179979903 0.000091598696267 0.000111898462861
0.999632558145385 0.000072839498783 0.000090179890423 0.000091598562225 0.000112823903184
0.999631091718552 0.000073378464294 0.000090179800746 0.000091598427893 0.000113751588515
0.999629622093545 0.000073918389654 0.000090179710872 0.000091598293274 0.000114681512654
0.999628149277750 0.000074459273599 0.000090179620802 0.000091598158367 0.000115613669482
0.999626673278492 0.000075001114860 0.000090179530537 0.000091598023173 0.000116548052939
0.999625194102932 0.000075543912238 0.000090179440076 0.000091597887692 0.000117484657062
0.999623711758239 0.000076087664484 0.000090179349419 0.000091597751926 0.000118423475931
0.999622226251389 0.000076632370440 0.000090179258569 0.000091597615875 0.000119364503728
0.999620737589333 0.000077178028920 0.000090179167524 0.000091597479539 0.000120307734683
0.999619245778908 0.000077724638784 0.000090179076286 0.000091597342920 0.000121253163103
0.999617750826851 0.000078272198909 0.000090178984855 0.000091597206017 0.000122200783369
0.999616252739854 0.000078820708168 0.000090178893231 0.000091597068832 0.000123150589915
0.999614751524452 0.000079370165503 0.000090178801414 0.000091596931364 0.000124102577267
0.999613247187163 0.000079920569823 0.000090178709406 0.000091596793615 0.000125056739993
0.999611739734394 0.000080471920081 0.000090178617205 0.000091596655585 0.000126013072734
0.999610229172497 0.000081024215226 0.000090178524814 0.000091596517275 0.000126971570188
0.999608715507676 0.000081577454271 0.000090178432232 0.000091596378685 0.000127932227136
0.999607198746093 0.000082131636221 0.000090178339460 0.000091596239815 0.000128895038411
0.999605678893864 0.000082686760077 0.000090178246497 0.000091596100667 0.000129859998895
0.999604155956989 0.000083242824880 0.000090178153345 0.000091595961241 0.000130827103545
0.999602629941396 0.000083799829688 0.000090178060004 0.000091595821537 0.000131796347376
0.999601100852896 0.000084357773600 0.000090177966473 0.000091595681556 0.000132767725475
0.999599568697307 0.000084916655681 0.000090177872754 0.000091595541298 0.000133741232959
0.999598033480326 0.000085476475040 0.000090177778847 0.000091595400764 0.000134716865023
0.999596495207585 0.000086037230798 0.000090177684752 0.000091595259955 0.000135694616910
0.999594953884641 0.000086598922093 0.000090177590470 0.000091595118870 0.000136674483925
0.999593409516984 0.000087161548080 0.000090177496000 0.000091594977511 0.000137656461425
0.999591862110030 0.000087725107926 0.000090177401344 0.000091594835878 0.000138640544822
0.999590311669127 0.000088289600816 0.000090177306501 0.000091594693971 0.000139626729585
0.999588758199553 0.000088855025949 0.000090177211472 0.000091594551791 0.000140615011236
0.999587201706484 0.000089421382562 0.000090177116257 0.000091594409338 0.000141605385360
0.999585642195104 0.000089988669858 0.000090177020857 0.000091594266612 0.000142597847569
0.999584079670495 0.000090556887078 0.000090176925271 0.000091594123615 0.000143592393540
0.999582514137639 0.000091126033503 0.000090176829500 0.000091593980347 0.000144589019011
0.999580945601487 0.000091696108402 0.000090176733545 0.000091593836807 0.000145587719759
0.999579374066927 0.000092267111058 0.000090176637406 0.000091593692997 0.000146588491612
0.999577799538788 0.000092839040767 0.000090176541083 0.000091593548917 0.000147591330445
0.999576222021836 0.000093411896839 0.000090176444576 0.000091593404567 0.000148596232182
0.999574641520741 0.000093985678621 0.000090176347886 0.000091593259948 0.000149603192804
0.999573058040183 0.000094560385423 0.000090176251012 0.000091593115060 0.000150612208321
0.999571471584711 0.000095136016620 0.000090176153956 0.000091592969904 0.000151623274809
0.999569882158853 0.000095712571571 0.000090176056717 0.000091592824479 0.000152636388380
0.999568289767045 0.000096290049673 0.000090175959296 0.000091592678787 0.000153651545198
0.999566694413732 0.000096868450289 0.000090175861694 0.000091592532828 0.000154668741457
0.999565096103238 0.000097447772839 0.000090175763909 0.000091592386602 0.000155687973412
0.999563494839827 0.000098028016758 0.000090175665943 0.000091592240109 0.000156709237362
0.999561890627783 0.000098609181441 0.000090175567796 0.000091592093351 0.000157732529630
0.999560283471255 0.000099191266347 0.000090175469468 0.000091591946326 0.000158757846604
0.999558673374350 0.000099774270944 0.000090175370959 0.000091591799036 0.000159785184711
0.999557060341152 0.000100358194686 0.000090175272270 0.000091591651481 0.000160814540410
0.999555444375698 0.000100943037040 0.000090175173401 0.000091591503662 0.000161845910199
0.999553825481963 0.000101528797484 0.000090175074352 0.000091591355578 0.000162879290624
0.999552203663845 0.000102115475530 0.000090174975123 0.000091591207230 0.000163914678272
0.999550578925187 0.000102703070702 0.000090174875715 0.000091591058619 0.000164952069777
0.999548951269819 0.000103291582510 0.000090174776128 0.000091590909744 0.000165991461800
0.999547320701518 0.000103881010473 0.000090174676362 0.000091590760606 0.000167032851041
0.999545687223985 0.000104471354146 0.000090174576417 0.000091590611206 0.000168076234246
0.999544050840903 0.000105062613070 0.000090174476293 0.000091590461543 0.000169121608190
0.999542411555872 0.000105654786820 0.000090174375992 0.000091590311619 0.000170168969698
0.999540769372446 0.000106247874980 0.000090174275512 0.000091590161433 0.000171218315628
0.999539124294169 0.000106841877122 0.000090174174855 0.000091590010985 0.000172269642869
0.999537476324536 0.000107436792824 0.000090174074020 0.000091589860277 0.000173322948343
0.999535825466964 0.000108032621701 0.000090173973008 0.000091589709307 0.000174378229020
0.999534171724826 0.000108629363377 0.000090173871818 0.000091589558078 0.000175435481901
0.999532515101483 0.000109227017460 0.000090173770452 0.000091589406588 0.000176494704017
0.999530855600183 0.000109825583617 0.000090173668909 0.000091589254838 0.000177555892453
0.999529193224241 0.000110425061448 0.000090173567189 0.000091589102829 0.000178619044293
0.999527527976813 0.000111025450641 0.000090173465294 0.000091588950560 0.000179684156692
0.999525859861094 0.000111626750838 0.000090173363222 0.000091588798033 0.000180751226814
0.999524188880235 0.000112228961692 0.000090173260974 0.000091588645246 0.000181820251853
0.999522515037267 0.000112832082916 0.000090173158550 0.000091588492202 0.000182891229065
0.999520838335263 0.000113436114179 0.000090173055951 0.000091588338899 0.000183964155708
0.999519158777213 0.000114041055185 0.000090172953176 0.000091588185338 0.000185039029089
0.999517476366071 0.000114646905644 0.000090172850226 0.000091588031520 0.000186115846539
0.999515791104785 0.000115253665253 0.000090172747102 0.000091587877444 0.000187194605417
0.999514102996186 0.000115861333766 0.000090172643802 0.000091587723111 0.000188275303136
0.999512412043150 0.000116469910892 0.000090172540328 0.000091587568521 0.000189357937108
0.999510718248478 0.000117079396376 0.000090172436680 0.000091587413674 0.000190442504792
0.999509021614923 0.000117689789972 0.000090172332857 0.000091587258572 0.000191529003677
0.999507322145247 0.000118301091411 0.000090172228860 0.000091587103213 0.000192617431270
0.999505619842097 0.000118913300489 0.000090172124689 0.000091586947598 0.000193707785127
0.999503914708165 0.000119526416953 0.000090172020344 0.000091586791727 0.000194800062811
0.999502206746017 0.000120140440614 0.000090171915826 0.000091586635601 0.000195894261942
0.999500495958277 0.000120755371235 0.000090171811134 0.000091586479220 0.000196990380135
0.999498782347485 0.000121371208612 0.000090171706269 0.000091586322583 0.000198088415051
0.999497065916109 0.000121987952577 0.000090171601231 0.000091586165692 0.000199188364391
0.999495346666663 0.000122605602915 0.000090171496020 0.000091586008547 0.000200290225855
0.999493624601591 0.000123224159444 0.000090171390636 0.000091585851147 0.000201393997182
0.999491899723294 0.000123843621991 0.000090171285080 0.000091585693493 0.000202499676143
0.999490172034107 0.000124463990413 0.000090171179351 0.000091585535585 0.000203607260545
0.999488441536414 0.000125085264524 0.000090171073449 0.000091585377423 0.000204716748189
0.999486708232479 0.000125707444196 0.000090170967376 0.000091585219008 0.000205828136941
0.999484972124621 0.000126330529255 0.000090170861130 0.000091585060339 0.000206941424655
0.999483233215043 0.000126954519587 0.000090170754712 0.000091584901418 0.000208056609240
0.999481491505999 0.000127579415030 0.000090170648123 0.000091584742243 0.000209173688605
0.999479746999632 0.000128205215483 0.000090170541362 0.000091584582816 0.000210292660707
0.999477999698097 0.000128831920824 0.000090170434429 0.000091584423136 0.000211413523514
0.999476249603509 0.000129459530937 0.000090170327325 0.000091584263204 0.000212536275025
0.999474496717924 0.000130088045741 0.000090170220050 0.000091584103019 0.000213660913266
0.999472741043443 0.000130717465104 0.000090170112604 0.000091583942583 0.000214787436266
0.999470982582061 0.000131347788956 0.000090170004986 0.000091583781895 0.000215915842102
0.999469221335784 0.000131979017205 0.000090169897198 0.000091583620955 0.000217046128858
0.999467457306540 0.000132611149794 0.000090169789239 0.000091583459764 0.000218178294663
0.999465690496322 0.000133244186615 0.000090169681109 0.000091583298321 0.000219312337632
0.999463920907007 0.000133878127621 0.000090169572809 0.000091583136628 0.000220448255935
0.999462148540488 0.000134512972744 0.000090169464339 0.000091582974683 0.000221586047746
0.999460373398586 0.000135148721949 0.000090169355698 0.000091582812488 0.000222725711280
0.999458595483181 0.000135785375150 0.000090169246887 0.000091582650042 0.000223867244740
0.999456814796002 0.000136422932351 0.000090169137906 0.000091582487345 0.000225010646397
0.999455031338872 0.000137061393477 0.000090169028755 0.000091582324398 0.000226155914497
0.999453245113510 0.000137700758516 0.000090168919434 0.000091582161201 0.000227303047338
0.999451456121645 0.000138341027432 0.000090168809944 0.000091581997754 0.000228452043226
0.999449664364943 0.000138982200221 0.000090168700284 0.000091581834057 0.000229602900495
0.999447869845086 0.000139624276858 0.000090168590454 0.000091581670111 0.000230755617491
0.999446072563688 0.000140267257350 0.000090168480455 0.000091581505914 0.000231910192593
0.999444272522381 0.000140911141682 0.000090168370287 0.000091581341469 0.000233066624182
0.999442469722727 0.000141555929871 0.000090168259950 0.000091581176774 0.000234224910679
0.999440664166311 0.000142201621912 0.000090168149443 0.000091581011830 0.000235385050504
0.999438855854695 0.000142848217804 0.000090168038768 0.000091580846636 0.000236547042097
0.999437044789326 0.000143495717606 0.000090167927923 0.000091580681194 0.000237710883950
0.999435230971757 0.000144144121301 0.000090167816910 0.000091580515504 0.000238876574528
0.999433414403391 0.000144793428958 0.000090167705728 0.000091580349564 0.000240044112359
0.999431595085696 0.000145443640594 0.000090167594377 0.000091580183376 0.000241213495956
0.999429773020115 0.000146094756233 0.000090167482858 0.000091580016940 0.000242384723853
0.999427948208023 0.000146746775931 0.000090167371171 0.000091579850255 0.000243557794619
0.999426120650777 0.000147399699746 0.000090167259315 0.000091579683322 0.000244732706839
0.999424290349713 0.000148053527744 0.000090167147291 0.000091579516142 0.000245909459111
0.999422457306182 0.000148708259964 0.000090167035098 0.000091579348713 0.000247088050043
0.999420621521473 0.000149363896481 0.000090166922738 0.000091579181036 0.000248268478272
0.999418782996901 0.000150020437343 0.000090166810210 0.000091579013112 0.000249450742434
0.999416941733711 0.000150677882633 0.000090166697513 0.000091578844940 0.000250634841202
0.999415097733132 0.000151336232436 0.000090166584649 0.000091578676521 0.000251820773262
0.999413250996368 0.000151995486842 0.000090166471617 0.000091578507854 0.000253008537319
0.999411401524609 0.000152655645944 0.000090166358417 0.000091578338941 0.000254198132090
0.999409549319057 0.000153316709814 0.000090166245050 0.000091578169780 0.000255389556300
0.999407694380819 0.000153978678582 0.000090166131515 0.000091578000371 0.000256582808713
0.999405836711063 0.000154641552325 0.000090166017812 0.000091577830716 0.000257777888084
0.999403976310936 0.000155305331126 0.000090165903942 0.000091577660814 0.000258974793181
0.999402113181487 0.000155970015126 0.000090165789905 0.000091577490666 0.000260173522817
0.999400247323779 0.000156635604443 0.000090165675701 0.000091577320270 0.000261374075807
0.999398378738908 0.000157302099171 0.000090165561329 0.000091577149628 0.000262576450963
0.999396507427856 0.000157969499464 0.000090165446790 0.000091576978740 0.000263780647149
0.999394633391684 0.000158637805422 0.000090165332084 0.000091576807605 0.000264986663205
0.999392756631337 0.000159307017205 0.000090165217212 0.000091576636224 0.000266194498023
0.999390877147832 0.000159977134923 0.000090165102172 0.000091576464596 0.000267404150477
0.999388994942086 0.000160648158744 0.000090164986965 0.000091576292723 0.000268615619482
0.999387110015084 0.000161320088781 0.000090164871591 0.000091576120603 0.000269828903941
0.999385222367743 0.000161992925183 0.000090164756051 0.000091575948237 0.000271044002786
0.999383332000926 0.000162666668128 0.000090164640344 0.000091575775626 0.000272260914977
0.999381438915562 0.000163341317742 0.000090164524470 0.000091575602768 0.000273479639458
0.999379543112481 0.000164016874209 0.000090164408430 0.000091575429665 0.000274700175215
0.999377644592533 0.000164693337691 0.000090164292223 0.000091575256316 0.000275922521236
0.999375743356600 0.000165370708324 0.000090164175850 0.000091575082722 0.000277146676504
0.999373839405460 0.000166048986301 0.000090164059310 0.000091574908882 0.000278372640047
0.999371932739873 0.000166728171823 0.000090163942604 0.000091574734796 0.000279600410904
0.999370023360667 0.000167408265033 0.000090163825732 0.000091574560465 0.000280829988103
0.999368111268617 0.000168089266110 0.000090163708693 0.000091574385889 0.000282061370692
0.999366196464432 0.000168771175261 0.000090163591488 0.000091574211067 0.000283294557752
0.999364278948859 0.000169453992668 0.000090163474117 0.000091574036000 0.000284529548357
0.999362358722617 0.000170137718518 0.000090163356579 0.000091573860688 0.000285766341598
0.999360435786417 0.000170822352999 0.000090163238876 0.000091573685131 0.000287004936577
0.999358510140909 0.000171507896332 0.000090163121006 0.000091573509329 0.000288245332423
0.999356581786771 0.000172194348713 0.000090163002971 0.000091573333282 0.000289487528263
0.999354650724672 0.000172881710338 0.000090162884769 0.000091573156990 0.000290731523231
