InverseMatrix00,   InverseMatrix01,   InverseMatrix02,   InverseMatrix03,   InverseMatrix04
0.999999999999742 0.000000000000000 0.000000000000239 0.000000000000019 0.000000000000000
0.999999999999493 0.000000000000000 0.000000000000469 0.000000000000038 0.000000000000000
0.999999999999244 0.000000000000000 0.000000000000699 0.000000000000056 0.000000000000000
0.999999999998996 0.000000000000000 0.000000000000930 0.000000000000075 0.000000000000000
0.999999999998747 0.000000000000000 0.000000000001160 0.000000000000093 0.000000000000000
0.999999999998497 0.000000000000000 0.000000000001391 0.000000000000112 0.000000000000000
0.999999999998248 0.000000000000000 0.000000000001622 0.000000000000130 0.000000000000000
0.999999999997998 0.000000000000000 0.000000000001853 0.000000000000149 0.000000000000000
0.999999999997748 0.000000000000000 0.000000000002084 0.000000000000167 0.000000000000000
0.999999999997497 0.000000000000001 0.000000000002316 0.000000000000186 0.000000000000000
0.999999999997247 0.000000000000001 0.000000000002548 0.000000000000204 0.000000000000000
0.999999999996997 0.000000000000001 0.000000000002779 0.000000000000223 0.000000000000000
0.999999999996746 0.000000000000001 0.000000000003011 0.000000000000242 0.000000000000000
0.999999999996495 0.000000000000001 0.000000000003244 0.000000000000260 0.000000000000000
0.999999999996243 0.000000000000002 0.000000000003476 0.000000000000279 0.000000000000000
0.999999999995992 0.000000000000002 0.000000000003709 0.000000000000298 0.000000000000000
0.999999999995740 0.000000000000002 0.000000000003941 0.000000000000316 0.000000000000000
0.999999999995488 0.000000000000002 0.000000000004174 0.000000000000335 0.000000000000000
0.999999999995236 0.000000000000003 0.000000000004408 0.000000000000354 0.000000000000000
0.999999999994983 0.000000000000003 0.000000000004641 0.000000000000373 0.000000000000000
0.999999999994731 0.000000000000003 0.000000000004874 0.000000000000391 0.000000000000000
0.999999999994478 0.000000000000004 0.000000000005108 0.000000000000410 0.000000000000000
0.999999999994225 0.000000000000004 0.000000000005342 0.000000000000429 0.000000000000000
0.999999999993971 0.000000000000005 0.000000000005576 0.000000000000448 0.000000000000000
0.999999999993718 0.000000000000005 0.000000000005810 0.000000000000466 0.000000000000000
0.999999999993464 0.000000000000006 0.000000000006045 0.000000000000485 0.000000000000000
0.999999999993210 0.000000000000006 0.000000000006279 0.000000000000504 0.000000000000000
0.999999999992956 0.000000000000007 0.000000000006514 0.000000000000523 0.000000000000000
0.999999999992701 0.000000000000008 0.000000000006749 0.000000000000542 0.000000000000000
0.999999999992447 0.000000000000008 0.000000000006984 0.000000000000561 0.000000000000000
0.999999999992191 0.000000000000009 0.000000000007220 0.000000000000580 0.000000000000000
0.999999999991936 0.000000000000010 0.000000000007455 0.000000000000598 0.000000000000000
0.999999999991681 0.000000000000011 0.000000000007691 0.000000000000617 0.000000000000000
0.999999999991425 0.000000000000011 0.000000000007927 0.000000000000636 0.000000000000000
0.999999999991169 0.000000000000012 0.000000000008163 0.000000000000655 0.000000000000000
0.999999999990913 0.000000000000013 0.000000000008399 0.000000000000674 0.000000000000000
0.999999999990656 0.000000000000014 0.000000000008636 0.000000000000693 0.000000000000000
0.999999999990400 0.000000000000015 0.000000000008873 0.000000000000712 0.000000000000000
0.999999999990143 0.000000000000016 0.000000000009109 0.000000000000731 0.000000000000000
0.999999999989885 0.000000000000017 0.000000000009347 0.000000000000750 0.000000000000001
0.999999999989628 0.000000000000019 0.000000000009584 0.000000000000769 0.000000000000001
0.999999999989370 0.000000000000020 0.000000000009821 0.000000000000788 0.000000000000001
